,Match_id,League_id,Season,Stage,Date,H_team,A_team,Result,H_Speed,H_Pass,H_Shoot,H_Pressure,H_chPass,H_chCross,H_dAggr,H_dWidth,A_Speed,A_Pass,A_Shoot,A_Pressure,A_chPass,A_chCross,A_dAggr,A_dWidth,H_age,A_age,H_TMV,A_TMV,FTHG,FTAG,HS,AS,HST,AST,H_Form03,A_Form03,H_Form05,A_Form05,H_MeanShots03,A_MeanShots03,H_MeanShots05,A_MeanShots05,H_MeanShotsOnTarget03,A_MeanShotsOnTarget03,H_MeanShotsOnTarget05,A_MeanShotsOnTarget05,H_MeanFullTimeGoals03,A_MeanFullTimeGoals03,H_MeanFullTimeGoals05,A_MeanFullTimeGoals05,H_WeightedMeanShots03,A_WeightedMeanShots03,H_WeightedMeanShots05,A_WeightedMeanShots05,H_WeightedMeanShotsOnTarget03,A_WeightedMeanShotsOnTarget03,H_WeightedMeanShotsOnTarget05,A_WeightedMeanShotsOnTarget05,H_WeightedMeanFullTimeGoals03,A_WeightedMeanFullTimeGoals03,H_WeightedMeanFullTimeGoals05,A_WeightedMeanFullTimeGoals05,H_xgoals,A_xgoals
578,24302,21518,2015/2016,20,2016-01-18,SD Eibar,Granada CF,0,62,52,52,37,59,55,56,49,57,59,51,48,61,63,45,62,24.8,24.9,45.0,73.0,5,1,12,4,7,1,6,3,9,5,13.5,15.5,11.25,15.0,6.5,5.0,4.25,4.75,2.5,1.0,1.5,1.0,13.0526315789,14.6315789474,10.7647058824,13.7647058824,6.26315789474,4.84210526316,4.26470588235,4.38235294118,2.36842105263,0.842105263158,1.5,0.823529411765,2.04,0.43
579,24316,21518,2015/2016,21,2016-01-22,Real Sporting de Gijon,Real Sociedad,0,55,50,38,45,62,59,54,41,60,50,52,49,54,60,53,53,23.8,24.6,30.0,122.0,5,1,11,9,7,3,3,6,6,9,17.0,19.5,16.5,15.25,4.5,4.0,5.0,4.5,2.0,1.5,1.5,2.0,16.1578947368,18.0526315789,15.3235294118,14.2647058824,4.10526315789,3.89473684211,4.47058823529,4.05882352941,1.78947368421,1.42105263158,1.38235294118,1.73529411765,NaN,NaN
580,24308,21518,2015/2016,21,2016-01-23,Rayo Vallecano,RC Celta de Vigo,0,29,44,47,54,44,44,52,63,55,38,50,55,41,48,55,59,27.0,23.6,53.0,63.0,3,0,26,3,10,1,3,0,7,4,18.0,17.5,14.5,14.5,5.5,4.5,5.5,3.75,1.0,1.5,1.5,1.25,17.2105263158,17.1052631579,13.8823529412,14.0588235294,5.36842105263,4.31578947368,5.20588235294,3.52941176471,0.947368421053,1.31578947368,1.35294117647,1.11764705882,3.30,0.13
581,24311,21518,2015/2016,21,2016-01-23,Malaga CF,FC Barcelona,2,42,36,50,47,41,40,37,52,36,51,56,61,36,49,65,65,26.0,24.9,78.0,618.0,1,2,15,12,9,6,1,6,5,10,20.0,34.0,17.0,26.0,7.5,13.0,6.5,9.75,2.5,4.0,2.75,3.0,18.6315789474,32.4210526316,15.7647058824,24.8823529412,7.0,12.1578947368,6.0,9.20588235294,2.26315789474,3.68421052632,2.38235294118,2.79411764706,1.14,2.98
582,24313,21518,2015/2016,21,2016-01-23,Granada CF,Getafe CF,0,57,59,51,48,61,63,45,62,34,38,49,43,55,39,42,49,24.9,24.7,73.0,55.0,3,2,20,9,9,2,3,3,5,7,15.5,19.5,15.0,14.75,5.0,7.0,4.75,5.25,1.0,1.0,1.0,1.5,14.6315789474,18.5789473684,13.7647058824,14.1176470588,4.84210526316,6.94736842105,4.38235294118,5.23529411765,0.842105263158,1.05263157895,0.823529411765,1.32352941176,2.78,1.58
583,24314,21518,2015/2016,21,2016-01-23,RCD Espanyol,Villarreal CF,1,50,44,40,37,52,60,40,45,48,36,55,47,36,52,48,44,24.1,24.4,61.0,115.0,2,2,11,14,5,5,3,5,3,8,15.0,17.5,14.25,14.75,5.5,7.0,4.0,5.75,2.0,2.5,1.0,1.75,14.2105263158,16.3684210526,12.9705882353,13.7647058824,5.05263157895,6.47368421053,3.79411764706,5.32352941176,1.78947368421,2.31578947368,1.0,1.64705882353,1.37,1.50
584,24310,21518,2015/2016,21,2016-01-24,Atletico Madrid,Sevilla FC,1,57,50,49,49,61,62,42,52,53,53,60,42,53,52,48,59,24.4,24.8,336.0,186.0,0,0,21,7,3,1,7,7,11,8,27.5,15.5,17.5,14.75,9.5,5.0,6.75,3.75,4.0,2.0,3.25,1.0,26.5263157895,14.9473684211,17.7352941176,13.8235294118,9.10526315789,4.78947368421,6.61764705882,3.64705882353,3.78947368421,1.84210526316,3.02941176471,1.02941176471,1.58,0.27
585,24312,21518,2015/2016,21,2016-01-24,Athletic Bilbao,SD Eibar,0,46,39,36,49,50,60,57,50,62,52,52,37,59,55,56,49,26.0,24.8,122.0,45.0,5,2,10,9,5,2,4,6,7,9,23.0,13.5,20.0,11.25,9.5,6.5,8.25,4.25,3.0,2.5,2.25,1.5,21.3157894737,13.0526315789,18.4411764706,10.7647058824,8.78947368421,6.26315789474,7.55882352941,4.26470588235,2.78947368421,2.36842105263,2.11764705882,1.5,1.22,1.67
586,24315,21518,2015/2016,21,2016-01-24,Real Betis Balompie,Real Madrid CF,1,59,37,53,58,59,43,49,58,50,46,63,52,61,41,60,63,25.9,23.8,72.0,700.0,1,1,4,18,2,8,6,3,9,6,20.0,29.5,18.25,25.0,7.0,11.5,6.5,9.0,3.5,2.5,2.75,1.75,18.4736842105,28.0526315789,16.5882352941,23.5882352941,6.42105263158,10.7368421053,5.91176470588,8.5,3.15789473684,2.42105263158,2.52941176471,1.73529411765,0.21,3.42
587,24317,21518,2015/2016,21,2016-01-24,RC Deportivo de La Coruna,Valencia CF,1,53,47,55,45,38,52,50,59,35,35,58,49,37,51,45,53,27.4,22.7,51.0,254.0,1,1,10,10,2,3,6,6,12,10,19.5,22.5,17.5,18.0,6.0,9.0,6.25,6.0,2.0,4.0,2.0,2.75,18.3157894737,21.1052631579,16.2352941176,17.0,5.52631578947,8.42105263158,5.64705882353,5.82352941176,1.94736842105,3.84210526316,1.88235294118,2.67647058824,1.06,1.31
588,24309,21518,2015/2016,21,2016-01-25,Levante UD,UD Las Palmas,0,62,65,65,36,71,42,33,42,48,44,53,53,53,42,39,57,26.3,26.2,68.0,29.0,3,2,12,13,8,4,0,3,3,4,15.0,12.0,14.25,12.5,4.0,5.0,5.75,5.5,1.0,1.5,1.5,1.0,13.9473684211,11.3684210526,13.0882352941,11.4705882353,3.89473684211,4.57894736842,5.11764705882,4.88235294118,1.0,1.31578947368,1.35294117647,0.941176470588,1.56,1.53
589,24320,21518,2015/2016,22,2016-01-30,FC Barcelona,Atletico Madrid,0,36,51,56,61,36,49,65,65,57,50,49,49,61,62,42,52,24.9,24.4,618.0,336.0,2,1,10,7,4,4,6,7,10,11,34.0,27.5,26.0,17.5,13.0,9.5,9.75,6.75,4.0,4.0,3.0,3.25,32.4210526316,26.5263157895,24.8823529412,17.7352941176,12.1578947368,9.10526315789,9.20588235294,6.61764705882,3.68421052632,3.78947368421,2.79411764706,3.02941176471,1.19,1.02
590,24321,21518,2015/2016,22,2016-01-30,SD Eibar,Malaga CF,2,62,52,52,37,59,55,56,49,42,36,50,47,41,40,37,52,24.8,26.0,45.0,78.0,1,2,11,7,3,4,6,1,9,5,13.5,20.0,11.25,17.0,6.5,7.5,4.25,6.5,2.5,2.5,1.5,2.75,13.0526315789,18.6315789474,10.7647058824,15.7647058824,6.26315789474,7.0,4.26470588235,6.0,2.36842105263,2.26315789474,1.5,2.38235294118,0.87,1.32
591,24322,21518,2015/2016,22,2016-01-30,Getafe CF,Athletic Bilbao,2,34,38,49,43,55,39,42,49,46,39,36,49,50,60,57,50,24.7,26.0,55.0,122.0,0,1,11,13,3,3,3,4,7,7,19.5,23.0,14.75,20.0,7.0,9.5,5.25,8.25,1.0,3.0,1.5,2.25,18.5789473684,21.3157894737,14.1176470588,18.4411764706,6.94736842105,8.78947368421,5.23529411765,7.55882352941,1.05263157895,2.78947368421,1.32352941176,2.11764705882,1.33,1.60
592,24323,21518,2015/2016,22,2016-01-30,Villarreal CF,Granada CF,0,48,36,55,47,36,52,48,44,57,59,51,48,61,63,45,62,24.4,24.9,115.0,73.0,1,0,12,7,6,2,5,3,8,5,17.5,15.5,14.75,15.0,7.0,5.0,5.75,4.75,2.5,1.0,1.75,1.0,16.3684210526,14.6315789474,13.7647058824,13.7647058824,6.47368421053,4.84210526316,5.32352941176,4.38235294118,2.31578947368,0.842105263158,1.64705882353,0.823529411765,1.95,0.92
593,24325,21518,2015/2016,22,2016-01-30,Real Sociedad,Real Betis Balompie,0,60,50,52,49,54,60,53,53,59,37,53,58,59,43,49,58,24.6,25.9,122.0,72.0,2,1,11,8,4,1,6,6,9,9,19.5,20.0,15.25,18.25,4.0,7.0,4.5,6.5,1.5,3.5,2.0,2.75,18.0526315789,18.4736842105,14.2647058824,16.5882352941,3.89473684211,6.42105263158,4.05882352941,5.91176470588,1.42105263158,3.15789473684,1.73529411765,2.52941176471,1.08,0.77
594,24318,21518,2015/2016,22,2016-01-31,UD Las Palmas,RC Celta de Vigo,0,48,44,53,53,53,42,39,57,55,38,50,55,41,48,55,59,26.2,23.6,29.0,63.0,2,1,13,5,5,2,3,0,4,4,12.0,17.5,12.5,14.5,5.0,4.5,5.5,3.75,1.5,1.5,1.0,1.25,11.3684210526,17.1052631579,11.4705882353,14.0588235294,4.57894736842,4.31578947368,4.88235294118,3.52941176471,1.31578947368,1.31578947368,0.941176470588,1.11764705882,2.12,0.38
595,24319,21518,2015/2016,22,2016-01-31,Sevilla FC,Levante UD,0,53,53,60,42,53,52,48,59,62,65,65,36,71,42,33,42,24.8,26.3,186.0,68.0,3,1,14,22,8,4,7,0,8,3,15.5,15.0,14.75,14.25,5.0,4.0,3.75,5.75,2.0,1.0,1.0,1.5,14.9473684211,13.9473684211,13.8235294118,13.0882352941,4.78947368421,3.89473684211,3.64705882353,5.11764705882,1.84210526316,1.0,1.02941176471,1.35294117647,2.56,0.69
596,24324,21518,2015/2016,22,2016-01-31,Real Madrid CF,RCD Espanyol,0,50,46,63,52,61,41,60,63,50,44,40,37,52,60,40,45,23.8,24.1,700.0,61.0,6,0,18,15,7,5,3,3,6,3,29.5,15.0,25.0,14.25,11.5,5.5,9.0,4.0,2.5,2.0,1.75,1.0,28.0526315789,14.2105263158,23.5882352941,12.9705882353,10.7368421053,5.05263157895,8.5,3.79411764706,2.42105263158,1.78947368421,1.73529411765,1.0,2.77,1.47
597,24326,21518,2015/2016,22,2016-01-31,Valencia CF,Real Sporting de Gijon,2,35,35,58,49,37,51,45,53,55,50,38,45,62,59,54,41,22.7,23.8,254.0,30.0,0,1,16,7,3,3,6,3,10,6,22.5,17.0,18.0,16.5,9.0,4.5,6.0,5.0,4.0,2.0,2.75,1.5,21.1052631579,16.1578947368,17.0,15.3235294118,8.42105263158,4.10526315789,5.82352941176,4.47058823529,3.84210526316,1.78947368421,2.67647058824,1.38235294118,NaN,NaN
598,24327,21518,2015/2016,22,2016-02-01,RC Deportivo de La Coruna,Rayo Vallecano,1,53,47,55,45,38,52,50,59,29,44,47,54,44,44,52,63,27.4,27.0,51.0,53.0,2,2,17,7,5,3,6,3,12,7,19.5,18.0,17.5,14.5,6.0,5.5,6.25,5.5,2.0,1.0,2.0,1.5,18.3157894737,17.2105263158,16.2352941176,13.8823529412,5.52631578947,5.36842105263,5.64705882353,5.20588235294,1.94736842105,0.947368421053,1.88235294118,1.35294117647,1.43,1.13
599,24332,21518,2015/2016,23,2016-02-05,Malaga CF,Getafe CF,0,42,36,50,47,41,40,37,52,34,38,49,43,55,39,42,49,26.0,24.7,78.0,55.0,3,0,8,6,4,2,1,3,5,7,20.0,19.5,17.0,14.75,7.5,7.0,6.5,5.25,2.5,1.0,2.75,1.5,18.6315789474,18.5789473684,15.7647058824,14.1176470588,7.0,6.94736842105,6.0,5.23529411765,2.26315789474,1.05263157895,2.38235294118,1.32352941176,2.07,0.52
600,24328,21518,2015/2016,23,2016-02-06,Rayo Vallecano,UD Las Palmas,0,29,44,47,54,44,44,52,63,48,44,53,53,53,42,39,57,27.0,26.2,53.0,29.0,2,0,18,9,8,4,3,3,7,4,18.0,12.0,14.5,12.5,5.5,5.0,5.5,5.5,1.0,1.5,1.5,1.0,17.2105263158,11.3684210526,13.8823529412,11.4705882353,5.36842105263,4.57894736842,5.20588235294,4.88235294118,0.947368421053,1.31578947368,1.35294117647,0.941176470588,3.17,0.27
601,24331,21518,2015/2016,23,2016-02-06,Atletico Madrid,SD Eibar,0,57,50,49,49,61,62,42,52,62,52,52,37,59,55,56,49,24.4,24.8,336.0,45.0,3,1,13,6,4,2,7,6,11,9,27.5,13.5,17.5,11.25,9.5,6.5,6.75,4.25,4.0,2.5,3.25,1.5,26.5263157895,13.0526315789,17.7352941176,10.7647058824,9.10526315789,6.26315789474,6.61764705882,4.26470588235,3.78947368421,2.36842105263,3.02941176471,1.5,2.57,0.30
602,24333,21518,2015/2016,23,2016-02-06,Athletic Bilbao,Villarreal CF,1,46,39,36,49,50,60,57,50,48,36,55,47,36,52,48,44,26.0,24.4,122.0,115.0,0,0,10,2,1,2,4,5,7,8,23.0,17.5,20.0,14.75,9.5,7.0,8.25,5.75,3.0,2.5,2.25,1.75,21.3157894737,16.3684210526,18.4411764706,13.7647058824,8.78947368421,6.47368421053,7.55882352941,5.32352941176,2.78947368421,2.31578947368,2.11764705882,1.64705882353,0.57,0.63
603,24337,21518,2015/2016,23,2016-02-06,Real Sporting de Gijon,RC Deportivo de La Coruna,1,55,50,38,45,62,59,54,41,53,47,55,45,38,52,50,59,23.8,27.4,30.0,51.0,1,1,11,5,2,4,3,6,6,12,17.0,19.5,16.5,17.5,4.5,6.0,5.0,6.25,2.0,2.0,1.5,2.0,16.1578947368,18.3157894737,15.3235294118,16.2352941176,4.10526315789,5.52631578947,4.47058823529,5.64705882353,1.78947368421,1.94736842105,1.38235294118,1.88235294118,NaN,NaN
604,24329,21518,2015/2016,23,2016-02-07,RC Celta de Vigo,Sevilla FC,1,55,38,50,55,41,48,55,59,53,53,60,42,53,52,48,59,23.6,24.8,63.0,186.0,1,1,25,9,5,2,0,7,4,8,17.5,15.5,14.5,14.75,4.5,5.0,3.75,3.75,1.5,2.0,1.25,1.0,17.1052631579,14.9473684211,14.0588235294,13.8235294118,4.31578947368,4.78947368421,3.52941176471,3.64705882353,1.31578947368,1.84210526316,1.11764705882,1.02941176471,2.37,0.98
605,24330,21518,2015/2016,23,2016-02-07,Levante UD,FC Barcelona,2,62,65,65,36,71,42,33,42,36,51,56,61,36,49,65,65,26.3,24.9,68.0,618.0,0,2,11,11,3,4,0,6,3,10,15.0,34.0,14.25,26.0,4.0,13.0,5.75,9.75,1.0,4.0,1.5,3.0,13.9473684211,32.4210526316,13.0882352941,24.8823529412,3.89473684211,12.1578947368,5.11764705882,9.20588235294,1.0,3.68421052632,1.35294117647,2.79411764706,0.80,1.40
606,24334,21518,2015/2016,23,2016-02-07,Granada CF,Real Madrid CF,2,57,59,51,48,61,63,45,62,50,46,63,52,61,41,60,63,24.9,23.8,73.0,700.0,1,2,14,14,2,4,3,3,5,6,15.5,29.5,15.0,25.0,5.0,11.5,4.75,9.0,1.0,2.5,1.0,1.75,14.6315789474,28.0526315789,13.7647058824,23.5882352941,4.84210526316,10.7368421053,4.38235294118,8.5,0.842105263158,2.42105263158,0.823529411765,1.73529411765,0.75,1.68
607,24336,21518,2015/2016,23,2016-02-07,Real Betis Balompie,Valencia CF,0,59,37,53,58,59,43,49,58,35,35,58,49,37,51,45,53,25.9,22.7,72.0,254.0,1,0,6,7,2,2,6,6,9,10,20.0,22.5,18.25,18.0,7.0,9.0,6.5,6.0,3.5,4.0,2.75,2.75,18.4736842105,21.1052631579,16.5882352941,17.0,6.42105263158,8.42105263158,5.91176470588,5.82352941176,3.15789473684,3.84210526316,2.52941176471,2.67647058824,1.01,1.13
608,24335,21518,2015/2016,23,2016-02-08,RCD Espanyol,Real Sociedad,2,50,44,40,37,52,60,40,45,60,50,52,49,54,60,53,53,24.1,24.6,61.0,122.0,0,5,5,12,1,6,3,6,3,9,15.0,19.5,14.25,15.25,5.5,4.0,4.0,4.5,2.0,1.5,1.0,2.0,14.2105263158,18.0526315789,12.9705882353,14.2647058824,5.05263157895,3.89473684211,3.79411764706,4.05882352941,1.78947368421,1.42105263158,1.0,1.73529411765,0.21,2.04
609,24347,21518,2015/2016,24,2016-02-12,Real Sporting de Gijon,Rayo Vallecano,1,55,50,38,45,62,59,54,41,29,44,47,54,44,44,52,63,23.8,27.0,30.0,53.0,2,2,11,15,5,4,3,3,6,7,17.0,18.0,16.5,14.5,4.5,5.5,5.0,5.5,2.0,1.0,1.5,1.5,16.1578947368,17.2105263158,15.3235294118,13.8823529412,4.10526315789,5.36842105263,4.47058823529,5.20588235294,1.78947368421,0.947368421053,1.38235294118,1.35294117647,NaN,NaN
610,24342,21518,2015/2016,24,2016-02-13,Villarreal CF,Malaga CF,0,48,36,55,47,36,52,48,44,42,36,50,47,41,40,37,52,24.4,26.0,115.0,78.0,1,0,12,7,5,2,5,1,8,5,17.5,20.0,14.75,17.0,7.0,7.5,5.75,6.5,2.5,2.5,1.75,2.75,16.3684210526,18.6315789474,13.7647058824,15.7647058824,6.47368421053,7.0,5.32352941176,6.0,2.31578947368,2.26315789474,1.64705882353,2.38235294118,0.76,0.67
611,24343,21518,2015/2016,24,2016-02-13,Real Madrid CF,Athletic Bilbao,0,50,46,63,52,61,41,60,63,46,39,36,49,50,60,57,50,23.8,26.0,700.0,122.0,4,2,19,10,9,3,3,4,6,7,29.5,23.0,25.0,20.0,11.5,9.5,9.0,8.25,2.5,3.0,1.75,2.25,28.0526315789,21.3157894737,23.5882352941,18.4411764706,10.7368421053,8.78947368421,8.5,7.55882352941,2.42105263158,2.78947368421,1.73529411765,2.11764705882,2.13,1.50
612,24345,21518,2015/2016,24,2016-02-13,Valencia CF,RCD Espanyol,0,35,35,58,49,37,51,45,53,50,44,40,37,52,60,40,45,22.7,24.1,254.0,61.0,2,1,17,19,4,6,6,3,10,3,22.5,15.0,18.0,14.25,9.0,5.5,6.0,4.0,4.0,2.0,2.75,1.0,21.1052631579,14.2105263158,17.0,12.9705882353,8.42105263158,5.05263157895,5.82352941176,3.79411764706,3.84210526316,1.78947368421,2.67647058824,1.0,2.04,4.10
613,24346,21518,2015/2016,24,2016-02-13,RC Deportivo de La Coruna,Real Betis Balompie,1,53,47,55,45,38,52,50,59,59,37,53,58,59,43,49,58,27.4,25.9,51.0,72.0,2,2,25,4,11,2,6,6,12,9,19.5,20.0,17.5,18.25,6.0,7.0,6.25,6.5,2.0,3.5,2.0,2.75,18.3157894737,18.4736842105,16.2352941176,16.5882352941,5.52631578947,6.42105263158,5.64705882353,5.91176470588,1.94736842105,3.15789473684,1.88235294118,2.52941176471,3.55,0.60
614,24338,21518,2015/2016,24,2016-02-14,Sevilla FC,UD Las Palmas,0,53,53,60,42,53,52,48,59,48,44,53,53,53,42,39,57,24.8,26.2,186.0,29.0,2,0,9,11,5,3,7,3,8,4,15.5,12.0,14.75,12.5,5.0,5.0,3.75,5.5,2.0,1.5,1.0,1.0,14.9473684211,11.3684210526,13.8235294118,11.4705882353,4.78947368421,4.57894736842,3.64705882353,4.88235294118,1.84210526316,1.31578947368,1.02941176471,0.941176470588,1.12,0.43
615,24339,21518,2015/2016,24,2016-02-14,FC Barcelona,RC Celta de Vigo,0,36,51,56,61,36,49,65,65,55,38,50,55,41,48,55,59,24.9,23.6,618.0,63.0,6,1,19,10,11,4,6,0,10,4,34.0,17.5,26.0,14.5,13.0,4.5,9.75,3.75,4.0,1.5,3.0,1.25,32.4210526316,17.1052631579,24.8823529412,14.0588235294,12.1578947368,4.31578947368,9.20588235294,3.52941176471,3.68421052632,1.31578947368,2.79411764706,1.11764705882,6.18,1.49
616,24340,21518,2015/2016,24,2016-02-14,SD Eibar,Levante UD,0,62,52,52,37,59,55,56,49,62,65,65,36,71,42,33,42,24.8,26.3,45.0,68.0,2,0,15,8,6,3,6,0,9,3,13.5,15.0,11.25,14.25,6.5,4.0,4.25,5.75,2.5,1.0,1.5,1.5,13.0526315789,13.9473684211,10.7647058824,13.0882352941,6.26315789474,3.89473684211,4.26470588235,5.11764705882,2.36842105263,1.0,1.5,1.35294117647,4.40,0.78
617,24341,21518,2015/2016,24,2016-02-14,Getafe CF,Atletico Madrid,2,34,38,49,43,55,39,42,49,57,50,49,49,61,62,42,52,24.7,24.4,55.0,336.0,0,1,11,6,0,3,3,7,7,11,19.5,27.5,14.75,17.5,7.0,9.5,5.25,6.75,1.0,4.0,1.5,3.25,18.5789473684,26.5263157895,14.1176470588,17.7352941176,6.94736842105,9.10526315789,5.23529411765,6.61764705882,1.05263157895,3.78947368421,1.32352941176,3.02941176471,0.31,0.71
618,24344,21518,2015/2016,24,2016-02-14,Real Sociedad,Granada CF,0,60,50,52,49,54,60,53,53,57,59,51,48,61,63,45,62,24.6,24.9,122.0,73.0,3,0,12,15,6,2,6,3,9,5,19.5,15.5,15.25,15.0,4.0,5.0,4.5,4.75,1.5,1.0,2.0,1.0,18.0526315789,14.6315789474,14.2647058824,13.7647058824,3.89473684211,4.84210526316,4.05882352941,4.38235294118,1.42105263158,0.842105263158,1.73529411765,0.823529411765,2.55,1.50
619,24252,21518,2015/2016,16,2016-02-17,Real Sporting de Gijon,FC Barcelona,2,55,50,38,45,62,59,54,41,36,51,56,61,36,49,65,65,23.8,24.9,30.0,618.0,1,3,6,17,2,8,3,6,6,10,17.0,34.0,16.5,26.0,4.5,13.0,5.0,9.75,2.0,4.0,1.5,3.0,16.1578947368,32.4210526316,15.3235294118,24.8823529412,4.10526315789,12.1578947368,4.47058823529,9.20588235294,1.78947368421,3.68421052632,1.38235294118,2.79411764706,NaN,NaN
620,24351,21518,2015/2016,25,2016-02-19,Levante UD,Getafe CF,0,62,65,65,36,71,42,33,42,34,38,49,43,55,39,42,49,26.3,24.7,68.0,55.0,3,0,12,14,6,6,0,3,3,7,15.0,19.5,14.25,14.75,4.0,7.0,5.75,5.25,1.0,1.0,1.5,1.5,13.9473684211,18.5789473684,13.0882352941,14.1176470588,3.89473684211,6.94736842105,5.11764705882,5.23529411765,1.0,1.05263157895,1.35294117647,1.32352941176,2.29,1.46
621,24349,21518,2015/2016,25,2016-02-20,UD Las Palmas,FC Barcelona,2,48,44,53,53,53,42,39,57,36,51,56,61,36,49,65,65,26.2,24.9,29.0,618.0,1,2,16,13,3,8,3,6,4,10,12.0,34.0,12.5,26.0,5.0,13.0,5.5,9.75,1.5,4.0,1.0,3.0,11.3684210526,32.4210526316,11.4705882353,24.8823529412,4.57894736842,12.1578947368,4.88235294118,9.20588235294,1.31578947368,3.68421052632,0.941176470588,2.79411764706,1.09,3.67
622,24350,21518,2015/2016,25,2016-02-20,RC Celta de Vigo,SD Eibar,0,55,38,50,55,41,48,55,59,62,52,52,37,59,55,56,49,23.6,24.8,63.0,45.0,3,2,14,7,9,3,0,6,4,9,17.5,13.5,14.5,11.25,4.5,6.5,3.75,4.25,1.5,2.5,1.25,1.5,17.1052631579,13.0526315789,14.0588235294,10.7647058824,4.31578947368,6.26315789474,3.52941176471,4.26470588235,1.31578947368,2.36842105263,1.11764705882,1.5,2.58,1.42
623,24356,21518,2015/2016,25,2016-02-20,RCD Espanyol,RC Deportivo de La Coruna,0,50,44,40,37,52,60,40,45,53,47,55,45,38,52,50,59,24.1,27.4,61.0,51.0,1,0,16,17,9,3,3,6,3,12,15.0,19.5,14.25,17.5,5.5,6.0,4.0,6.25,2.0,2.0,1.0,2.0,14.2105263158,18.3157894737,12.9705882353,16.2352941176,5.05263157895,5.52631578947,3.79411764706,5.64705882353,1.78947368421,1.94736842105,1.0,1.88235294118,3.37,1.00
624,24357,21518,2015/2016,25,2016-02-20,Real Betis Balompie,Real Sporting de Gijon,1,59,37,53,58,59,43,49,58,55,50,38,45,62,59,54,41,25.9,23.8,72.0,30.0,1,1,17,4,6,3,6,3,9,6,20.0,17.0,18.25,16.5,7.0,4.5,6.5,5.0,3.5,2.0,2.75,1.5,18.4736842105,16.1578947368,16.5882352941,15.3235294118,6.42105263158,4.10526315789,5.91176470588,4.47058823529,3.15789473684,1.78947368421,2.52941176471,1.38235294118,NaN,NaN
625,24348,21518,2015/2016,25,2016-02-21,Rayo Vallecano,Sevilla FC,1,29,44,47,54,44,44,52,63,53,53,60,42,53,52,48,59,27.0,24.8,53.0,186.0,2,2,13,14,4,7,3,7,7,8,18.0,15.5,14.5,14.75,5.5,5.0,5.5,3.75,1.0,2.0,1.5,1.0,17.2105263158,14.9473684211,13.8823529412,13.8235294118,5.36842105263,4.78947368421,5.20588235294,3.64705882353,0.947368421053,1.84210526316,1.35294117647,1.02941176471,1.66,3.59
626,24352,21518,2015/2016,25,2016-02-21,Atletico Madrid,Villarreal CF,1,57,50,49,49,61,62,42,52,48,36,55,47,36,52,48,44,24.4,24.4,336.0,115.0,0,0,12,5,3,0,7,5,11,8,27.5,17.5,17.5,14.75,9.5,7.0,6.75,5.75,4.0,2.5,3.25,1.75,26.5263157895,16.3684210526,17.7352941176,13.7647058824,9.10526315789,6.47368421053,6.61764705882,5.32352941176,3.78947368421,2.31578947368,3.02941176471,1.64705882353,0.77,0.66
627,24353,21518,2015/2016,25,2016-02-21,Malaga CF,Real Madrid CF,1,42,36,50,47,41,40,37,52,50,46,63,52,61,41,60,63,26.0,23.8,78.0,700.0,1,1,11,14,5,7,1,3,5,6,20.0,29.5,17.0,25.0,7.5,11.5,6.5,9.0,2.5,2.5,2.75,1.75,18.6315789474,28.0526315789,15.7647058824,23.5882352941,7.0,10.7368421053,6.0,8.5,2.26315789474,2.42105263158,2.38235294118,1.73529411765,1.69,1.76
628,24354,21518,2015/2016,25,2016-02-21,Athletic Bilbao,Real Sociedad,2,46,39,36,49,50,60,57,50,60,50,52,49,54,60,53,53,26.0,24.6,122.0,122.0,0,1,9,9,2,4,4,6,7,9,23.0,19.5,20.0,15.25,9.5,4.0,8.25,4.5,3.0,1.5,2.25,2.0,21.3157894737,18.0526315789,18.4411764706,14.2647058824,8.78947368421,3.89473684211,7.55882352941,4.05882352941,2.78947368421,1.42105263158,2.11764705882,1.73529411765,0.51,0.90
629,24355,21518,2015/2016,25,2016-02-21,Granada CF,Valencia CF,2,57,59,51,48,61,63,45,62,35,35,58,49,37,51,45,53,24.9,22.7,73.0,254.0,1,2,15,10,4,6,3,6,5,10,15.5,22.5,15.0,18.0,5.0,9.0,4.75,6.0,1.0,4.0,1.0,2.75,14.6315789474,21.1052631579,13.7647058824,17.0,4.84210526316,8.42105263158,4.38235294118,5.82352941176,0.842105263158,3.84210526316,0.823529411765,2.67647058824,2.06,1.82
630,24359,21518,2015/2016,26,2016-02-26,SD Eibar,UD Las Palmas,2,62,52,52,37,59,55,56,49,48,44,53,53,53,42,39,57,24.8,26.2,45.0,29.0,0,1,10,12,4,4,6,3,9,4,13.5,12.0,11.25,12.5,6.5,5.0,4.25,5.5,2.5,1.5,1.5,1.0,13.0526315789,11.3684210526,10.7647058824,11.4705882353,6.26315789474,4.57894736842,4.26470588235,4.88235294118,2.36842105263,1.31578947368,1.5,0.941176470588,0.30,0.65
631,24360,21518,2015/2016,26,2016-02-27,Getafe CF,RC Celta de Vigo,2,34,38,49,43,55,39,42,49,55,38,50,55,41,48,55,59,24.7,23.6,55.0,63.0,0,1,14,9,2,3,3,0,7,4,19.5,17.5,14.75,14.5,7.0,4.5,5.25,3.75,1.0,1.5,1.5,1.25,18.5789473684,17.1052631579,14.1176470588,14.0588235294,6.94736842105,4.31578947368,5.23529411765,3.52941176471,1.05263157895,1.31578947368,1.32352941176,1.11764705882,0.86,1.60
